ac_no,ac_name,total_electors,polling_station,candidate,votes,source_pdf
129,Kultali (C),265561,256,JAYKRISHNA HALDAR,47,129_Form20.pdf
129,Kultali (C),265561,256,Bablu Sanfui,2,129_Form20.pdf
129,Kultali (C),265561,256,Gobinda Majhi,0,129_Form20.pdf
129,Kultali (C),265561,257,Noa,1,129_Form20.pdf
129,Kultali (C),265561,257,Ratan Kumar Naskar,270,129_Form20.pdf
129,Kultali (C),265561,257,Mintu Halder,144,129_Form20.pdf
129,Kultali (C),265561,257,Ram Sankar Halder,47,129_Form20.pdf
129,Kultali (C),265561,257,Kartick Mondal,0,129_Form20.pdf
129,Kultali (C),265561,257,JAYKRISHNA HALDAR,66,129_Form20.pdf
129,Kultali (C),265561,257,Bablu Sanfui,1,129_Form20.pdf
129,Kultali (C),265561,257,Gobinda Majhi,0,129_Form20.pdf
129,Kultali (C),265561,257A,Noa,3,129_Form20.pdf
129,Kultali (C),265561,257A,Ratan Kumar Naskar,225,129_Form20.pdf
129,Kultali (C),265561,257A,Mintu Halder,341,129_Form20.pdf
129,Kultali (C),265561,257A,Ram Sankar Halder,14,129_Form20.pdf
129,Kultali (C),265561,257A,Kartick Mondal,2,129_Form20.pdf
129,Kultali (C),265561,257A,JAYKRISHNA HALDAR,34,129_Form20.pdf
129,Kultali (C),265561,257A,Bablu Sanfui,1,129_Form20.pdf
129,Kultali (C),265561,257A,Gobinda Majhi,1,129_Form20.pdf
129,Kultali (C),265561,258,Noa,8,129_Form20.pdf
129,Kultali (C),265561,258,Ratan Kumar Naskar,334,129_Form20.pdf
129,Kultali (C),265561,258,Mintu Halder,365,129_Form20.pdf
129,Kultali (C),265561,258,Ram Sankar Halder,28,129_Form20.pdf
129,Kultali (C),265561,258,Kartick Mondal,0,129_Form20.pdf
129,Kultali (C),265561,258,JAYKRISHNA HALDAR,62,129_Form20.pdf
129,Kultali (C),265561,258,Bablu Sanfui,0,129_Form20.pdf
129,Kultali (C),265561,258,Gobinda Majhi,3,129_Form20.pdf
129,Kultali (C),265561,259,Noa,2,129_Form20.pdf
129,Kultali (C),265561,259,Ratan Kumar Naskar,403,129_Form20.pdf
129,Kultali (C),265561,259,Mintu Halder,254,129_Form20.pdf
129,Kultali (C),265561,259,Ram Sankar Halder,3,129_Form20.pdf
129,Kultali (C),265561,259,Kartick Mondal,0,129_Form20.pdf
129,Kultali (C),265561,259,JAYKRISHNA HALDAR,37,129_Form20.pdf
129,Kultali (C),265561,259,Bablu Sanfui,0,129_Form20.pdf
129,Kultali (C),265561,259,Gobinda Majhi,0,129_Form20.pdf
129,Kultali (C),265561,260,Noa,3,129_Form20.pdf
129,Kultali (C),265561,260,Ratan Kumar Naskar,426,129_Form20.pdf
129,Kultali (C),265561,260,Mintu Halder,208,129_Form20.pdf
129,Kultali (C),265561,260,Ram Sankar Halder,2,129_Form20.pdf
129,Kultali (C),265561,260,Kartick Mondal,0,129_Form20.pdf
129,Kultali (C),265561,260,JAYKRISHNA HALDAR,6,129_Form20.pdf
129,Kultali (C),265561,260,Bablu Sanfui,1,129_Form20.pdf
129,Kultali (C),265561,260,Gobinda Majhi,0,129_Form20.pdf
129,Kultali (C),265561,261,Noa,3,129_Form20.pdf
129,Kultali (C),265561,261,Ratan Kumar Naskar,322,129_Form20.pdf
129,Kultali (C),265561,261,Mintu Halder,228,129_Form20.pdf
129,Kultali (C),265561,261,Ram Sankar Halder,2,129_Form20.pdf
129,Kultali (C),265561,261,Kartick Mondal,0,129_Form20.pdf
129,Kultali (C),265561,261,JAYKRISHNA HALDAR,18,129_Form20.pdf
129,Kultali (C),265561,261,Bablu Sanfui,0,129_Form20.pdf
129,Kultali (C),265561,261,Gobinda Majhi,0,129_Form20.pdf
129,Kultali (C),265561,262,Noa,6,129_Form20.pdf
129,Kultali (C),265561,262,Ratan Kumar Naskar,288,129_Form20.pdf
129,Kultali (C),265561,262,Mintu Halder,94,129_Form20.pdf
129,Kultali (C),265561,262,Ram Sankar Halder,3,129_Form20.pdf
129,Kultali (C),265561,262,Kartick Mondal,1,129_Form20.pdf
129,Kultali (C),265561,262,JAYKRISHNA HALDAR,32,129_Form20.pdf
129,Kultali (C),265561,262,Bablu Sanfui,0,129_Form20.pdf
129,Kultali (C),265561,262,Gobinda Majhi,0,129_Form20.pdf
129,Kultali (C),265561,262A,Noa,1,129_Form20.pdf
129,Kultali (C),265561,262A,Ratan Kumar Naskar,266,129_Form20.pdf
129,Kultali (C),265561,262A,Mintu Halder,272,129_Form20.pdf
129,Kultali (C),265561,262A,Ram Sankar Halder,9,129_Form20.pdf
129,Kultali (C),265561,262A,Kartick Mondal,0,129_Form20.pdf
129,Kultali (C),265561,262A,JAYKRISHNA HALDAR,19,129_Form20.pdf
129,Kultali (C),265561,262A,Bablu Sanfui,0,129_Form20.pdf
129,Kultali (C),265561,262A,Gobinda Majhi,2,129_Form20.pdf
129,Kultali (C),265561,263,Noa,4,129_Form20.pdf
129,Kultali (C),265561,263,Ratan Kumar Naskar,373,129_Form20.pdf
129,Kultali (C),265561,263,Mintu Halder,1,129_Form20.pdf
129,Kultali (C),265561,263,Ram Sankar Halder,10,129_Form20.pdf
129,Kultali (C),265561,263,Kartick Mondal,1,129_Form20.pdf
129,Kultali (C),265561,263,JAYKRISHNA HALDAR,0,129_Form20.pdf
129,Kultali (C),265561,263,Bablu Sanfui,2,129_Form20.pdf
129,Kultali (C),265561,263,Gobinda Majhi,735,129_Form20.pdf
129,Kultali (C),265561,264,Noa,2,129_Form20.pdf
129,Kultali (C),265561,264,Ratan Kumar Naskar,470,129_Form20.pdf
129,Kultali (C),265561,264,Mintu Halder,240,129_Form20.pdf
129,Kultali (C),265561,264,Ram Sankar Halder,9,129_Form20.pdf
129,Kultali (C),265561,264,Kartick Mondal,5,129_Form20.pdf
129,Kultali (C),265561,264,JAYKRISHNA HALDAR,1,129_Form20.pdf
129,Kultali (C),265561,264,Bablu Sanfui,1,129_Form20.pdf
129,Kultali (C),265561,264,Gobinda Majhi,6,129_Form20.pdf
129,Kultali (C),265561,265,Noa,2,129_Form20.pdf
129,Kultali (C),265561,265,Ratan Kumar Naskar,395,129_Form20.pdf
129,Kultali (C),265561,265,Mintu Halder,246,129_Form20.pdf
129,Kultali (C),265561,265,Ram Sankar Halder,14,129_Form20.pdf
129,Kultali (C),265561,265,Kartick Mondal,1,129_Form20.pdf
129,Kultali (C),265561,265,JAYKRISHNA HALDAR,1,129_Form20.pdf
129,Kultali (C),265561,265,Bablu Sanfui,0,129_Form20.pdf
129,Kultali (C),265561,265,Gobinda Majhi,1,129_Form20.pdf
129,Kultali (C),265561,266,Noa,6,129_Form20.pdf
129,Kultali (C),265561,266,Ratan Kumar Naskar,380,129_Form20.pdf
129,Kultali (C),265561,266,Mintu Halder,290,129_Form20.pdf
129,Kultali (C),265561,266,Ram Sankar Halder,3,129_Form20.pdf
129,Kultali (C),265561,266,Kartick Mondal,1,129_Form20.pdf
129,Kultali (C),265561,266,JAYKRISHNA HALDAR,4,129_Form20.pdf
129,Kultali (C),265561,266,Bablu Sanfui,0,129_Form20.pdf
129,Kultali (C),265561,266,Gobinda Majhi,1,129_Form20.pdf
129,Kultali (C),265561,267,Noa,5,129_Form20.pdf
129,Kultali (C),265561,267,Ratan Kumar Naskar,493,129_Form20.pdf
129,Kultali (C),265561,267,Mintu Halder,285,129_Form20.pdf
129,Kultali (C),265561,267,Ram Sankar Halder,10,129_Form20.pdf
129,Kultali (C),265561,267,Kartick Mondal,0,129_Form20.pdf
129,Kultali (C),265561,267,JAYKRISHNA HALDAR,2,129_Form20.pdf
129,Kultali (C),265561,267,Bablu Sanfui,2,129_Form20.pdf
129,Kultali (C),265561,267,Gobinda Majhi,3,129_Form20.pdf
129,Kultali (C),265561,268,Noa,8,129_Form20.pdf
129,Kultali (C),265561,268,Ratan Kumar Naskar,582,129_Form20.pdf
129,Kultali (C),265561,268,Mintu Halder,269,129_Form20.pdf
129,Kultali (C),265561,268,Ram Sankar Halder,26,129_Form20.pdf
129,Kultali (C),265561,268,Kartick Mondal,1,129_Form20.pdf
129,Kultali (C),265561,268,JAYKRISHNA HALDAR,6,129_Form20.pdf
129,Kultali (C),265561,268,Bablu Sanfui,0,129_Form20.pdf
129,Kultali (C),265561,268,Gobinda Majhi,0,129_Form20.pdf
129,Kultali (C),265561,270A,candidate_col_2,1,129_Form20.pdf
129,Kultali (C),265561,270A,Name of the Assembly Constituency,353,129_Form20.pdf
129,Kultali (C),265561,270A,candidate_col_4,101,129_Form20.pdf
129,Kultali (C),265561,270A,candidate_col_5,16,129_Form20.pdf
